loan_id,as_of_month,ending_balance,scheduled_payment,actual_payment,dpd,region,product_type,fico_score,secured_flag
L100439,2024-08-31,5194.4,488.42,488.42,0,West,Auto Loan,670,1
L100440,2024-08-31,1792.64,599.5,587.51,0,Midwest,Auto Loan,735,1
L100441,2024-08-31,4041.42,283.65,283.65,0,West,Personal Loan,738,0
L100442,2024-08-31,7106.66,290.97,261.87,0,South,Auto Loan,767,1
L100443,2024-08-31,9133.11,465.85,465.85,0,West,Auto Loan,620,1
L100444,2024-08-31,6288.92,441.03,463.08,0,Northeast,Auto Loan,649,1
L100445,2024-08-31,3253.7,244.85,244.85,0,West,Personal Loan,680,0
L100448,2024-08-31,990.99,251.78,251.78,0,South,Personal Loan,724,0
L100450,2024-08-31,8540.8,592.43,592.43,0,South,Auto Loan,731,1
L100451,2024-08-31,7497.32,646.99,646.99,0,West,Auto Loan,689,1
L100453,2024-08-31,5848.5,407.62,366.86,0,West,Personal Loan,727,0
L100454,2024-08-31,4456.12,461.7,461.7,0,Northeast,Personal Loan,743,0
L100455,2024-08-31,6019.47,183.92,183.92,0,South,Personal Loan,712,0
L100457,2024-08-31,11281.78,625.64,625.64,0,Northeast,Auto Loan,699,1
L100458,2024-08-31,193.9,205.32,215.59,0,Northeast,Home Improvement,733,0
L100459,2024-08-31,7931.24,1157.94,1157.94,0,Northeast,Auto Loan,685,1
L100460,2024-08-31,359.42,361.96,361.96,0,South,Personal Loan,678,0
L100461,2024-08-31,5467.22,462.43,1164.21,0,Northeast,Personal Loan,721,0
L100462,2024-08-31,8618.6,370.71,370.71,0,West,Home Improvement,728,0
L100463,2024-08-31,4810.37,454.55,454.55,0,South,Personal Loan,741,0
L100465,2024-08-31,2504.32,260.06,260.06,0,Midwest,Personal Loan,689,0
L100466,2024-08-31,10866.16,401.73,401.73,0,South,Personal Loan,696,0
L100467,2024-08-31,4843.08,823.76,823.76,0,West,Auto Loan,657,1
L100468,2024-08-31,7869.78,583.43,583.43,0,West,Auto Loan,726,1
L100472,2024-08-31,1212.89,139.18,139.18,0,West,Personal Loan,736,0
L100473,2024-08-31,1877.71,382.89,382.89,0,West,Personal Loan,728,0
L100475,2024-08-31,4533.66,665.53,698.81,0,Northeast,Auto Loan,783,1
L100477,2024-08-31,6010.19,760.28,684.25,0,Midwest,Auto Loan,682,1
L100478,2024-08-31,4585.78,395.42,395.42,0,West,Auto Loan,698,1
L100479,2024-08-31,3562.29,233.52,233.52,0,Midwest,Home Improvement,776,0
L100480,2024-08-31,3494.29,331.79,331.79,0,West,Personal Loan,658,0
L100482,2024-08-31,11089.09,610.82,549.74,0,South,Auto Loan,708,1
L100483,2024-08-31,2020.35,295.72,295.72,0,Midwest,Home Improvement,687,0
L100485,2024-08-31,6382.31,376.87,376.87,0,West,Personal Loan,758,0
L100489,2024-08-31,10361.47,607.12,607.12,0,South,Home Improvement,773,0
L100490,2024-08-31,12112.36,324.9,292.41,0,West,Home Improvement,710,0
L100491,2024-08-31,16101.54,1198.56,1198.56,0,Northeast,Auto Loan,679,1
L100492,2024-08-31,6339.53,552.29,552.29,0,West,Personal Loan,690,0
L100493,2024-08-31,2334.88,139.07,139.07,0,Northeast,Personal Loan,650,0
L100494,2024-08-31,5116.84,275.29,275.29,0,Midwest,Personal Loan,676,0
L100495,2024-08-31,5543.81,249.18,224.26,0,Midwest,Personal Loan,718,0
L100496,2024-08-31,8961.57,363.49,363.49,0,South,Personal Loan,712,0
L100499,2024-08-31,992.07,997.26,997.26,0,Midwest,Auto Loan,703,1
L100500,2024-08-31,3397.97,689.82,689.82,0,South,Auto Loan,730,1
L100501,2024-08-31,0.0,414.25,414.25,0,Midwest,Personal Loan,704,0
L100503,2024-08-31,10879.92,273.71,246.34,0,West,Personal Loan,720,0
L100504,2024-08-31,2478.23,281.11,253.0,0,Midwest,Home Improvement,660,0
L100505,2024-08-31,7549.94,654.3,1272.32,0,Northeast,Home Improvement,707,0
L100506,2024-08-31,9904.46,745.12,745.12,0,South,Personal Loan,683,0
L100507,2024-08-31,2062.95,305.38,320.65,0,Northeast,Personal Loan,675,0
L100509,2024-08-31,0.0,348.78,348.78,0,South,Personal Loan,620,0
L100510,2024-08-31,9888.47,245.67,245.67,0,West,Personal Loan,709,0
L100511,2024-08-31,7329.91,836.03,836.03,0,South,Auto Loan,700,1
L100512,2024-08-31,8781.88,433.02,433.02,0,West,Personal Loan,668,0
L100514,2024-08-31,497.6,526.59,552.92,0,Northeast,Auto Loan,714,1
L100515,2024-08-31,10112.65,386.46,347.81,0,Midwest,Auto Loan,770,1
L100516,2024-08-31,8768.98,343.55,343.55,0,South,Personal Loan,787,0
L100518,2024-08-31,841.2,845.91,845.91,0,West,Auto Loan,675,1
L100519,2024-08-31,4517.11,773.36,812.03,0,West,Auto Loan,700,1
L100521,2024-08-31,1068.98,360.38,360.38,0,South,Home Improvement,777,0
L100522,2024-08-31,5024.06,852.06,852.06,0,West,Auto Loan,788,1
L100523,2024-08-31,8654.84,988.0,988.0,0,Northeast,Auto Loan,687,1
L100524,2024-08-31,4095.2,309.14,309.14,0,Northeast,Personal Loan,648,0
L100525,2024-08-31,8907.67,495.84,495.84,0,Northeast,Home Improvement,749,0
L100526,2024-08-31,397.99,206.41,216.73,0,Northeast,Personal Loan,656,0
L100527,2024-08-31,2867.31,297.11,297.11,0,Northeast,Personal Loan,719,0
L100528,2024-08-31,803.0,203.27,203.27,0,West,Auto Loan,723,1
L100529,2024-08-31,6716.39,634.22,634.22,0,Northeast,Home Improvement,666,0
L100530,2024-08-31,5016.45,293.09,293.09,0,West,Auto Loan,693,1
L100532,2024-08-31,588.5,282.88,254.59,0,West,Personal Loan,713,0
L100533,2024-08-31,1154.46,397.13,416.99,0,South,Personal Loan,663,0
L100534,2024-08-31,14690.55,451.05,451.05,0,West,Auto Loan,681,1
L100535,2024-08-31,6527.9,278.43,278.43,0,South,Auto Loan,787,1
L100536,2024-08-31,9135.65,488.6,488.6,0,South,Personal Loan,735,0
L100537,2024-08-31,4839.46,247.28,247.28,0,Midwest,Personal Loan,722,0
L100538,2024-08-31,1121.55,1127.67,1127.67,0,West,Auto Loan,686,1
L100540,2024-08-31,5007.36,402.93,402.93,0,Northeast,Personal Loan,722,0
L100541,2024-08-31,5820.5,403.74,403.74,0,Midwest,Auto Loan,781,1
L100542,2024-08-31,3879.47,379.96,189.98,50,Northeast,Auto Loan,691,1
L100543,2024-08-31,17668.74,787.16,787.16,41,West,Auto Loan,688,1
L100544,2024-08-31,1981.82,290.53,290.53,0,Midwest,Personal Loan,784,0
L100545,2024-08-31,4274.6,254.06,266.76,0,Northeast,Personal Loan,691,0
L100546,2024-08-31,18720.77,803.72,803.72,0,South,Auto Loan,681,1
L100547,2024-08-31,5544.33,519.69,519.69,0,Midwest,Auto Loan,710,1
L100549,2024-08-31,8102.5,256.1,250.98,0,Midwest,Personal Loan,668,0
L100550,2024-08-31,11216.89,466.74,457.41,0,Midwest,Home Improvement,696,0
L100551,2024-08-31,4662.59,228.14,228.14,0,West,Personal Loan,795,0
L100552,2024-08-31,4517.22,767.91,767.91,0,South,Auto Loan,669,1
L100553,2024-08-31,6340.0,810.44,810.44,0,West,Auto Loan,767,1
L100557,2024-08-31,10160.11,955.35,955.35,0,West,Home Improvement,799,0
L100558,2024-08-31,11528.19,514.69,514.69,0,West,Auto Loan,675,1
L100559,2024-08-31,7801.1,547.53,547.53,0,Midwest,Personal Loan,788,0
L100560,2024-08-31,5179.12,391.54,391.54,0,Midwest,Personal Loan,633,0
L100561,2024-08-31,6966.11,405.65,405.65,0,Northeast,Auto Loan,772,1
L100562,2024-08-31,0.0,418.54,418.53,0,West,Personal Loan,662,0
L100563,2024-08-31,3221.3,473.77,473.77,0,West,Personal Loan,658,0
L100564,2024-08-31,533.54,536.21,536.21,0,Midwest,Auto Loan,743,1
L100565,2024-08-31,1904.26,482.08,482.08,0,Northeast,Auto Loan,717,1
L100566,2024-08-31,7949.59,261.78,274.87,0,South,Personal Loan,739,0
L100567,2024-08-31,9385.13,452.57,452.57,0,West,Auto Loan,705,1
L100568,2024-08-31,10866.68,431.25,431.25,0,South,Auto Loan,732,1
L100571,2024-08-31,11794.42,1104.76,1104.76,0,Northeast,Auto Loan,719,1
L100572,2024-08-31,6721.65,313.93,282.54,0,West,Home Improvement,661,0
L100575,2024-08-31,598.62,601.61,601.61,0,West,Auto Loan,768,1
L100576,2024-08-31,4365.37,300.72,270.65,0,South,Auto Loan,726,1
L100577,2024-08-31,1059.34,269.37,269.37,0,South,Personal Loan,695,0
L100580,2024-08-31,10034.55,461.9,184.76,73,Northeast,Personal Loan,667,0
L100581,2024-08-31,1899.48,133.87,133.87,0,Midwest,Personal Loan,680,0
L100582,2024-08-31,1582.37,138.68,145.61,0,South,Personal Loan,671,0
L100583,2024-08-31,11344.83,470.51,470.51,0,Midwest,Home Improvement,763,0
L100584,2024-08-31,8421.45,273.02,273.02,0,West,Auto Loan,670,1
L100585,2024-08-31,11941.61,497.96,497.96,0,Northeast,Home Improvement,689,0
L100586,2024-08-31,2680.45,663.25,596.93,0,West,Home Improvement,700,0
L100587,2024-08-31,2875.78,105.82,105.82,0,South,Personal Loan,747,0
L100588,2024-08-31,1892.16,218.16,218.16,0,West,Personal Loan,648,0
L100589,2024-08-31,8044.83,604.26,604.26,0,Northeast,Home Improvement,637,0
L100591,2024-08-31,626.96,155.35,139.82,0,South,Personal Loan,789,0
L100593,2024-08-31,3167.66,299.32,299.32,0,Northeast,Personal Loan,762,0
L100594,2024-08-31,562.11,564.92,564.92,0,South,Auto Loan,723,1
L100595,2024-08-31,4255.08,709.61,638.65,0,Northeast,Auto Loan,735,1
L100596,2024-08-31,5230.71,196.47,206.29,0,West,Home Improvement,817,0
L100597,2024-08-31,3474.58,398.15,390.19,0,Northeast,Personal Loan,707,0
L100599,2024-08-31,15608.26,623.51,0.0,31,Northeast,Auto Loan,684,1
L100601,2024-08-31,646.14,217.54,217.54,0,Northeast,Auto Loan,752,1
L100603,2024-08-31,5523.85,190.25,190.25,0,West,Personal Loan,629,0
L100604,2024-08-31,6891.51,1008.73,1008.73,0,Midwest,Auto Loan,636,1
L100605,2024-08-31,5376.79,299.3,299.3,0,Midwest,Home Improvement,741,0
L100606,2024-08-31,3362.58,314.77,283.29,0,West,Personal Loan,735,0
L100608,2024-08-31,14218.79,1055.36,1055.36,0,Northeast,Auto Loan,708,1
L100609,2024-08-31,4346.03,728.98,656.08,0,South,Personal Loan,705,0
L100610,2024-08-31,955.48,322.64,322.64,0,Midwest,Personal Loan,731,0
L100613,2024-08-31,3603.69,170.91,170.91,0,Midwest,Personal Loan,655,0
L100614,2024-08-31,13740.51,456.51,456.51,0,Midwest,Auto Loan,682,1
L100615,2024-08-31,742.51,374.42,374.42,0,Midwest,Home Improvement,721,0
L100616,2024-08-31,7319.47,833.74,833.74,0,South,Auto Loan,742,1
L100617,2024-08-31,8495.21,333.15,299.83,0,South,Personal Loan,694,0
L100619,2024-08-31,2988.42,169.89,169.89,0,West,Personal Loan,620,0
L100621,2024-08-31,0.01,393.86,393.86,0,Northeast,Home Improvement,630,0
L100622,2024-08-31,2589.07,242.56,242.56,0,West,Auto Loan,716,1
L100624,2024-08-31,0.01,433.45,433.45,0,Midwest,Personal Loan,703,0
L100625,2024-08-31,9542.08,362.09,362.09,0,West,Personal Loan,748,0
L100626,2024-08-31,16088.17,595.13,535.62,0,Midwest,Auto Loan,745,1
L100627,2024-08-31,115.24,115.99,115.99,0,West,Personal Loan,740,0
L100628,2024-08-31,6695.95,235.63,230.92,0,South,Personal Loan,652,0
L100630,2024-08-31,3894.14,576.01,1154.9,0,Northeast,Personal Loan,708,0
L100632,2024-08-31,1137.78,380.49,372.88,0,West,Auto Loan,769,1
L100633,2024-08-31,4709.27,306.99,306.99,0,Northeast,Auto Loan,744,1
L100634,2024-08-31,3753.13,430.09,421.49,0,West,Personal Loan,706,0
L100635,2024-08-31,6515.06,406.05,406.05,0,West,Personal Loan,774,0
L100636,2024-08-31,397.44,399.44,399.44,0,West,Auto Loan,740,1
L100637,2024-08-31,0.0,408.1,408.09,0,Northeast,Personal Loan,669,0
L100638,2024-08-31,2531.69,516.26,516.26,0,Midwest,Personal Loan,756,0
L100639,2024-08-31,1291.57,328.68,328.68,0,Midwest,Personal Loan,672,0
L100640,2024-08-31,11890.52,552.43,552.43,0,Northeast,Auto Loan,675,1
L100641,2024-08-31,2731.18,217.62,217.62,0,West,Auto Loan,715,1
L100642,2024-08-31,3287.5,287.06,287.06,0,Northeast,Personal Loan,663,0
L100643,2024-08-31,2165.23,548.25,537.28,0,South,Personal Loan,670,0
L100644,2024-08-31,6600.35,333.73,333.73,0,West,Auto Loan,681,1
L100645,2024-08-31,13065.59,628.63,628.63,0,Midwest,Auto Loan,732,1
L100646,2024-08-31,4242.03,296.48,266.83,0,West,Personal Loan,693,0
L100647,2024-08-31,1779.28,355.13,319.62,0,Midwest,Home Improvement,690,0
L100648,2024-08-31,6051.13,318.69,318.69,0,South,Auto Loan,735,1
L100649,2024-08-31,10046.83,487.75,487.75,0,Northeast,Auto Loan,660,1
L100650,2024-08-31,4695.77,373.39,365.92,0,Midwest,Auto Loan,755,1
L100652,2024-08-31,9158.2,788.96,710.06,0,South,Personal Loan,737,0
L100653,2024-08-31,9164.42,464.12,464.12,0,Midwest,Home Improvement,745,0
L100654,2024-08-31,2591.43,655.97,655.97,0,West,Auto Loan,782,1
L100656,2024-08-31,4098.84,270.71,270.71,0,West,Personal Loan,715,0
L100658,2024-08-31,575.31,194.34,194.34,0,South,Personal Loan,706,0
L100659,2024-08-31,8071.7,530.59,477.53,0,West,Personal Loan,698,0
L100661,2024-08-31,4525.47,425.53,425.53,0,West,Home Improvement,783,0
L100662,2024-08-31,2461.3,420.73,420.73,0,South,Personal Loan,662,0
L100663,2024-08-31,13566.5,545.39,545.39,0,Northeast,Home Improvement,699,0
L100664,2024-08-31,8908.19,259.33,259.33,0,West,Personal Loan,753,0
L100665,2024-08-31,11141.08,451.24,451.24,0,Northeast,Personal Loan,773,0
L100666,2024-08-31,11536.29,266.49,266.49,0,Midwest,Personal Loan,727,0
L100667,2024-08-31,14399.04,477.21,477.21,0,Northeast,Auto Loan,693,1
L100668,2024-08-31,7430.83,591.88,591.88,0,West,Auto Loan,719,1
L100670,2024-08-31,6364.98,438.46,394.61,0,West,Auto Loan,775,1
L100671,2024-08-31,13879.73,347.22,347.22,0,South,Home Improvement,685,0
L100672,2024-08-31,6693.05,302.53,272.28,0,West,Personal Loan,683,0
L100673,2024-08-31,6866.12,285.27,279.56,0,West,Auto Loan,655,1
L100674,2024-08-31,5842.85,203.93,203.93,0,West,Auto Loan,777,1
L100675,2024-08-31,3919.92,504.43,504.43,0,West,Personal Loan,741,0
L100676,2024-08-31,16601.67,369.6,369.6,0,Midwest,Auto Loan,734,1
L100679,2024-08-31,1729.73,584.09,584.09,0,Midwest,Personal Loan,740,0
L100680,2024-08-31,6933.0,223.84,223.84,0,Northeast,Personal Loan,686,0
L100681,2024-08-31,10609.18,542.1,542.1,0,Midwest,Personal Loan,738,0
L100682,2024-08-31,4394.57,894.66,894.66,0,Northeast,Auto Loan,649,1
L100683,2024-08-31,4407.41,349.71,314.74,0,Midwest,Auto Loan,674,1
L100685,2024-08-31,376.8,379.37,379.37,0,West,Personal Loan,696,0
L100686,2024-08-31,4467.33,192.15,192.15,0,South,Home Improvement,737,0
L100687,2024-08-31,5641.01,330.74,330.74,0,Midwest,Auto Loan,665,1
L100688,2024-08-31,6711.29,172.76,172.76,0,Midwest,Home Improvement,729,0
L100690,2024-08-31,4723.66,265.83,279.12,0,South,Personal Loan,741,0
L100691,2024-08-31,2104.21,111.94,100.75,0,Midwest,Personal Loan,776,0
L100693,2024-08-31,2611.02,210.16,210.16,0,South,Personal Loan,717,0
L100694,2024-08-31,7635.31,332.17,332.17,0,Midwest,Personal Loan,715,0
L100695,2024-08-31,6779.01,378.37,340.53,0,Midwest,Personal Loan,719,0
L100696,2024-08-31,9964.37,1135.02,1135.02,0,Northeast,Auto Loan,759,1
L100697,2024-08-31,5946.34,410.74,369.67,0,Northeast,Auto Loan,694,1
L100698,2024-08-31,4815.27,167.46,167.46,0,South,Personal Loan,711,0
L100699,2024-08-31,1334.84,337.89,337.89,0,Northeast,Auto Loan,753,1
L100702,2024-08-31,6921.0,519.81,519.81,0,Northeast,Personal Loan,700,0
L100703,2024-08-31,8317.17,246.23,221.61,0,Midwest,Personal Loan,642,0
L100705,2024-08-31,0.0,679.85,679.85,0,South,Auto Loan,672,1
L100706,2024-08-31,4078.63,387.49,387.49,0,West,Personal Loan,651,0
L100707,2024-08-31,6535.9,333.97,333.97,0,South,Personal Loan,793,0
L100708,2024-08-31,4722.38,487.08,487.08,0,West,Home Improvement,725,0
L100709,2024-08-31,4682.15,407.03,407.03,0,Midwest,Personal Loan,715,0
L100710,2024-08-31,56.33,563.27,506.94,0,West,Auto Loan,716,1
L100711,2024-08-31,1263.11,216.01,216.01,0,Midwest,Personal Loan,652,0
L100712,2024-08-31,0.0,291.33,291.33,0,West,Personal Loan,726,0
L100713,2024-08-31,0.0,1316.48,1316.48,0,Midwest,Auto Loan,703,1
L100714,2024-08-31,3105.94,151.97,151.97,0,West,Personal Loan,742,0
L100717,2024-08-31,9481.96,585.91,574.19,0,Northeast,Home Improvement,777,0
L100718,2024-08-31,2985.33,343.79,343.79,0,Midwest,Personal Loan,666,0
L100720,2024-08-31,2754.01,929.78,929.78,0,Midwest,Home Improvement,665,0
L100721,2024-08-31,8275.35,664.83,651.53,0,Midwest,Personal Loan,740,0
L100722,2024-08-31,2039.92,518.78,518.78,0,Midwest,Personal Loan,691,0
L100724,2024-08-31,1386.01,282.63,282.63,0,Northeast,Personal Loan,721,0
L100725,2024-08-31,10371.29,634.0,570.6,0,West,Auto Loan,772,1
L100726,2024-08-31,4739.17,267.41,267.41,0,West,Personal Loan,678,0
L100727,2024-08-31,2867.0,726.18,726.18,0,South,Auto Loan,701,1
L100728,2024-08-31,543.85,138.56,138.56,0,Midwest,Personal Loan,636,0
L100729,2024-08-31,340.72,170.37,166.96,0,South,Personal Loan,702,0
L100730,2024-08-31,11185.51,660.07,646.87,0,Northeast,Home Improvement,653,0
L100731,2024-08-31,5119.28,232.14,232.14,0,West,Personal Loan,691,0
L100733,2024-08-31,5735.49,215.43,226.2,0,West,Home Improvement,727,0
L100734,2024-08-31,1665.97,841.11,841.11,0,Midwest,Personal Loan,773,0
L100735,2024-08-31,7991.14,364.56,364.56,0,West,Personal Loan,654,0
L100738,2024-08-31,6126.35,247.96,223.16,0,West,Personal Loan,701,0
L100739,2024-08-31,1660.34,426.35,447.67,0,West,Auto Loan,673,1
L100740,2024-08-31,8614.46,333.92,300.53,0,Midwest,Home Improvement,694,0
L100741,2024-08-31,2874.26,230.91,226.29,0,West,Personal Loan,782,0
L100742,2024-08-31,1852.54,469.04,469.04,0,West,Auto Loan,713,1
L100743,2024-08-31,7325.72,391.38,383.55,0,Midwest,Personal Loan,769,0
L100744,2024-08-31,11167.96,789.72,789.72,0,South,Personal Loan,648,0
L100745,2024-08-31,1801.44,608.1,608.1,43,South,Auto Loan,620,1
L100746,2024-08-31,912.4,459.62,459.62,0,Midwest,Auto Loan,727,1
L100747,2024-08-31,13316.44,308.3,302.13,0,Midwest,Home Improvement,701,0
L100749,2024-08-31,2153.94,370.46,388.98,0,West,Personal Loan,714,0
L100750,2024-08-31,3818.53,764.44,688.0,0,Northeast,Personal Loan,675,0
L100752,2024-08-31,8186.25,367.84,331.06,0,West,Personal Loan,757,0
L100753,2024-08-31,6402.63,239.86,235.06,0,West,Home Improvement,738,0
L100754,2024-08-31,3450.25,585.15,585.15,0,Northeast,Auto Loan,773,1
L100755,2024-08-31,6498.47,603.94,543.55,0,West,Auto Loan,700,1
L100757,2024-08-31,3206.9,534.81,481.33,0,Midwest,Auto Loan,720,1
L100758,2024-08-31,7439.38,599.38,587.39,0,West,Personal Loan,689,0
L100759,2024-08-31,6898.51,779.28,701.35,0,Midwest,Auto Loan,674,1
L100760,2024-08-31,7077.68,359.01,359.01,0,South,Home Improvement,709,0
L100761,2024-08-31,1322.94,444.22,435.34,0,Midwest,Personal Loan,678,0
L100762,2024-08-31,6625.56,965.79,965.79,0,Midwest,Auto Loan,715,1
L100763,2024-08-31,5309.28,427.23,427.23,0,West,Personal Loan,820,0
L100764,2024-08-31,2921.12,275.93,275.93,0,Northeast,Home Improvement,662,0
L100765,2024-08-31,0.0,176.58,176.57,0,South,Personal Loan,714,0
L100766,2024-08-31,3517.33,280.13,280.13,0,Midwest,Auto Loan,787,1
L100767,2024-08-31,4229.95,483.95,483.95,0,West,Auto Loan,653,1
L100768,2024-08-31,6870.73,209.63,205.44,0,Northeast,Personal Loan,620,0
L100769,2024-08-31,1407.92,709.82,709.82,0,West,Auto Loan,679,1
L100772,2024-08-31,5413.91,317.24,333.1,0,West,Auto Loan,693,1
L100773,2024-08-31,15.33,766.19,750.87,0,South,Personal Loan,675,0
L100774,2024-08-31,1860.19,212.75,212.75,0,West,Auto Loan,658,1
L100775,2024-08-31,6.7,335.04,328.34,0,Midwest,Personal Loan,719,0
L100776,2024-08-31,3461.95,225.06,202.55,0,Midwest,Auto Loan,686,1
L100777,2024-08-31,3635.03,127.52,127.52,0,South,Personal Loan,670,0
L100778,2024-08-31,8668.27,511.85,511.85,0,West,Personal Loan,722,0
L100779,2024-08-31,5639.11,453.93,453.93,0,West,Personal Loan,716,0
L100780,2024-08-31,2775.94,142.08,142.08,0,West,Personal Loan,708,0
L100781,2024-08-31,6248.43,530.74,946.31,0,Midwest,Auto Loan,771,1
L100783,2024-08-31,4374.55,207.2,207.2,0,South,Personal Loan,663,0
L100785,2024-08-31,9290.89,364.3,364.3,0,West,Home Improvement,653,0
L100786,2024-08-31,7428.63,440.65,440.65,0,West,Personal Loan,683,0
L100788,2024-08-31,7457.76,351.03,315.93,0,South,Personal Loan,673,0
L100789,2024-08-31,16540.16,413.22,371.9,0,West,Auto Loan,696,1
L100791,2024-08-31,19828.75,791.93,791.93,0,Midwest,Auto Loan,685,1
L100792,2024-08-31,5822.19,380.97,380.97,0,South,Auto Loan,686,1
L100793,2024-08-31,10848.17,467.89,467.89,0,Northeast,Home Improvement,704,0
L100794,2024-08-31,18679.67,567.89,511.1,0,Northeast,Auto Loan,710,1
L100800,2024-08-31,4844.31,619.24,619.24,0,South,Auto Loan,796,1
L100801,2024-08-31,8194.5,270.21,243.19,0,South,Personal Loan,692,0
L100802,2024-08-31,9268.22,373.27,373.27,0,West,Home Improvement,689,0
L100805,2024-08-31,14428.61,1001.23,1001.23,0,South,Auto Loan,716,1
L100806,2024-08-31,4018.32,416.39,416.39,0,Midwest,Personal Loan,718,0
L100808,2024-08-31,5019.83,1021.85,1021.85,0,Midwest,Home Improvement,701,0
L100810,2024-08-31,8396.3,239.53,239.53,0,South,Auto Loan,687,1
L100811,2024-08-31,6161.32,278.1,278.1,0,South,Personal Loan,734,0
L100812,2024-08-31,3628.52,211.37,190.23,0,South,Home Improvement,733,0
L100813,2024-08-31,3537.73,127.45,127.45,0,West,Personal Loan,679,0
L100814,2024-08-31,3228.76,662.54,695.67,0,South,Auto Loan,707,1
L100816,2024-08-31,3126.82,321.85,315.41,0,West,Home Improvement,781,0
L100818,2024-08-31,14577.5,598.81,586.83,0,Midwest,Auto Loan,745,1
L100819,2024-08-31,15826.19,532.59,521.94,0,Northeast,Auto Loan,620,1
L100820,2024-08-31,2991.72,343.87,343.87,0,West,Personal Loan,695,0
L100821,2024-08-31,7412.01,646.13,646.13,0,South,Home Improvement,620,0
L100822,2024-08-31,8155.4,342.42,342.42,0,Midwest,Personal Loan,712,0
L100824,2024-08-31,7504.25,417.92,417.92,0,Midwest,Auto Loan,666,1
L100825,2024-08-31,6496.22,213.57,213.57,0,West,Personal Loan,723,0
L100829,2024-08-31,7224.15,226.23,237.54,0,South,Personal Loan,717,0
L100831,2024-08-31,1816.22,309.63,309.63,0,South,Personal Loan,767,0
L100832,2024-08-31,850.87,287.07,287.07,0,South,Home Improvement,690,0
L100834,2024-08-31,1588.5,204.42,204.42,0,West,Personal Loan,720,0
L100836,2024-08-31,4006.93,378.74,397.68,0,South,Home Improvement,714,0
L100837,2024-08-31,7134.53,474.01,474.01,0,South,Personal Loan,661,0
L100838,2024-08-31,1451.3,167.97,176.37,0,West,Personal Loan,678,0
L100841,2024-08-31,7059.04,461.55,461.55,0,West,Auto Loan,693,1
L100842,2024-08-31,10813.48,330.55,330.55,0,West,Personal Loan,710,0
L100843,2024-08-31,9124.28,480.95,480.95,0,Midwest,Auto Loan,714,1
L100844,2024-08-31,4394.7,447.15,402.44,0,South,Auto Loan,717,1
