loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L101651,Personal Loan,West,721,7951.34,0.078,36,0
L101652,Personal Loan,Northeast,791,13837.48,0.078,36,0
L101653,Home Improvement,Midwest,731,12121.58,0.068,60,0
L101654,Auto Loan,West,694,18821.73,0.0642,60,1
L101655,Personal Loan,Midwest,645,5686.32,0.09,60,0
L101656,Home Improvement,Northeast,735,13215.31,0.068,48,0
L101657,Personal Loan,West,690,12496.99,0.0828,24,0
L101658,Personal Loan,South,686,9587.04,0.0834,48,0
L101659,Home Improvement,South,660,10801.31,0.0776,36,0
L101660,Auto Loan,Midwest,675,23862.78,0.0672,36,1
L101661,Auto Loan,South,808,13773.94,0.06,36,1
L101662,Auto Loan,West,756,23193.79,0.06,24,1
L101663,Personal Loan,West,725,7717.0,0.078,24,0
L101664,Auto Loan,Midwest,741,17459.64,0.06,60,1
L101665,Home Improvement,Midwest,713,8605.42,0.0691,48,0
L101666,Personal Loan,Northeast,728,5594.71,0.078,60,0
L101667,Home Improvement,West,764,17606.64,0.068,36,0
L101668,Auto Loan,Midwest,708,24230.33,0.0619,36,1
L101669,Auto Loan,West,726,9197.42,0.06,60,1
L101670,Personal Loan,South,681,9242.81,0.0842,24,0
L101671,Auto Loan,South,691,26378.32,0.0646,48,1
L101672,Auto Loan,Midwest,771,16136.73,0.06,60,1
L101673,Home Improvement,West,681,13187.06,0.0742,60,0
L101674,Home Improvement,West,726,21002.16,0.068,60,0
L101675,Auto Loan,West,738,17041.44,0.06,48,1
L101676,Home Improvement,West,623,14367.26,0.0835,48,0
L101677,Auto Loan,West,661,16122.07,0.0694,24,1
L101678,Personal Loan,West,632,5458.39,0.0921,36,0
L101679,Auto Loan,Midwest,729,23981.91,0.06,24,1
L101680,Personal Loan,West,701,12044.34,0.081,60,0
L101681,Personal Loan,South,743,10238.75,0.078,48,0
L101682,Personal Loan,West,704,7883.48,0.0806,36,0
L101683,Auto Loan,Midwest,707,23679.05,0.0621,48,1
L101684,Personal Loan,South,689,15407.45,0.083,60,0
L101685,Personal Loan,South,716,17184.36,0.0786,60,0
L101686,Personal Loan,West,744,16664.53,0.078,48,0
L101687,Personal Loan,South,697,9125.16,0.0817,48,0
L101688,Auto Loan,Northeast,739,22971.45,0.06,60,1
L101689,Personal Loan,West,711,12445.87,0.0794,60,0
L101690,Personal Loan,West,680,6013.58,0.0844,48,0
L101691,Personal Loan,Northeast,698,5875.8,0.0815,36,0
L101692,Personal Loan,Midwest,671,11982.52,0.0858,60,0
L101693,Home Improvement,West,727,19441.76,0.068,36,0
L101694,Home Improvement,West,720,15282.38,0.068,36,0
L101695,Personal Loan,Northeast,689,5383.63,0.083,36,0
L101696,Home Improvement,Northeast,700,19503.35,0.0712,48,0
L101697,Auto Loan,West,687,27182.77,0.0653,36,1
L101698,Personal Loan,Midwest,729,15853.06,0.078,48,0
L101699,Personal Loan,Midwest,729,11106.14,0.078,24,0
L101700,Personal Loan,West,712,10520.27,0.0793,60,0
L101701,Auto Loan,South,660,19467.1,0.0696,48,1
L101702,Home Improvement,West,726,7643.04,0.068,36,0
L101703,Auto Loan,West,678,25309.29,0.0667,48,1
L101704,Auto Loan,Northeast,691,22271.36,0.0646,48,1
L101705,Personal Loan,South,736,13194.53,0.078,36,0
L101706,Personal Loan,West,729,7920.84,0.078,24,0
L101707,Personal Loan,West,645,14034.42,0.09,48,0
L101708,Auto Loan,West,718,10114.0,0.0603,60,1
L101709,Personal Loan,West,697,6742.37,0.0817,36,0
L101710,Personal Loan,West,727,9385.12,0.078,36,0
L101711,Personal Loan,West,630,10905.01,0.0924,36,0
L101712,Personal Loan,South,765,15500.4,0.078,36,0
L101713,Personal Loan,South,697,12180.14,0.0817,36,0
L101714,Personal Loan,West,624,12501.73,0.0934,24,0
L101715,Auto Loan,South,725,24144.82,0.06,24,1
L101716,Personal Loan,Midwest,648,14577.64,0.0895,36,0
L101717,Personal Loan,Midwest,705,6983.63,0.0804,36,0
L101718,Personal Loan,West,711,16316.86,0.0794,48,0
L101719,Auto Loan,West,781,13690.81,0.06,48,1
L101720,Personal Loan,Midwest,710,14991.28,0.0796,36,0
L101721,Auto Loan,South,780,23228.71,0.06,36,1
L101722,Home Improvement,Midwest,787,16765.51,0.068,36,0
L101723,Auto Loan,West,719,19431.42,0.0602,36,1
L101724,Home Improvement,Northeast,704,7834.2,0.0706,24,0
L101725,Auto Loan,Midwest,745,25364.73,0.06,60,1
L101726,Home Improvement,West,682,20664.42,0.0741,60,0
L101727,Personal Loan,West,755,7823.9,0.078,48,0
L101728,Auto Loan,South,690,24938.73,0.0648,36,1
L101729,Personal Loan,Northeast,650,16369.19,0.0892,60,0
L101730,Personal Loan,West,717,7838.03,0.0785,48,0
L101731,Home Improvement,Midwest,669,21795.33,0.0762,24,0
L101732,Personal Loan,West,696,14124.97,0.0818,48,0
L101733,Auto Loan,South,682,19960.95,0.0661,36,1
L101734,Personal Loan,West,624,14296.77,0.0934,36,0
L101735,Personal Loan,West,721,16721.83,0.078,36,0
L101736,Home Improvement,Midwest,711,19576.66,0.0694,60,0
L101737,Personal Loan,South,713,12993.9,0.0791,36,0
L101738,Personal Loan,Midwest,755,16066.93,0.078,48,0
L101739,Auto Loan,Northeast,768,19190.93,0.06,48,1
L101740,Auto Loan,South,665,25148.19,0.0688,48,1
L101741,Home Improvement,Midwest,651,11722.49,0.079,48,0
L101742,Auto Loan,South,751,16226.74,0.06,36,1
L101743,Personal Loan,South,703,15427.07,0.0807,36,0
L101744,Personal Loan,Northeast,743,5199.41,0.078,36,0
L101745,Personal Loan,Midwest,722,14249.26,0.078,36,0
L101746,Personal Loan,West,641,12591.53,0.0906,48,0
L101747,Home Improvement,Northeast,756,20417.88,0.068,36,0
L101748,Personal Loan,Northeast,726,14967.95,0.078,36,0
L101749,Auto Loan,Midwest,706,9945.36,0.0622,36,1
L101750,Personal Loan,West,682,16687.66,0.0841,48,0
L101751,Auto Loan,South,677,19991.73,0.0669,60,1
L101752,Personal Loan,Northeast,620,15289.93,0.094,60,0
L101753,Auto Loan,South,654,20716.46,0.0706,24,1
L101754,Auto Loan,West,683,20813.01,0.0659,24,1
L101755,Personal Loan,South,653,9567.12,0.0887,24,0
L101756,Auto Loan,West,729,10119.32,0.06,60,1
L101757,Auto Loan,West,735,21661.81,0.06,48,1
L101758,Auto Loan,Northeast,709,21037.74,0.0618,48,1
L101759,Personal Loan,Midwest,739,15947.0,0.078,24,0
L101760,Auto Loan,South,707,9828.29,0.0621,36,1
L101761,Auto Loan,West,694,15186.54,0.0642,36,1
L101762,Auto Loan,Midwest,684,18109.6,0.0658,36,1
L101763,Personal Loan,Midwest,708,11216.24,0.0799,60,0
L101764,Personal Loan,West,693,15548.18,0.0823,48,0
L101765,Personal Loan,Northeast,632,10135.92,0.0921,60,0
L101766,Personal Loan,West,773,6282.25,0.078,24,0
L101767,Personal Loan,South,638,14531.71,0.0911,48,0
L101768,Auto Loan,South,723,12405.31,0.06,24,1
L101769,Home Improvement,Northeast,736,7555.6,0.068,48,0
L101770,Personal Loan,Midwest,622,8648.84,0.0937,60,0
L101771,Auto Loan,South,764,9547.25,0.06,36,1
L101772,Auto Loan,West,723,10863.09,0.06,36,1
L101773,Auto Loan,Midwest,685,21081.3,0.0656,48,1
L101774,Personal Loan,West,739,11652.72,0.078,24,0
L101775,Personal Loan,South,679,9464.33,0.0846,24,0
L101776,Personal Loan,Northeast,700,7318.11,0.0812,60,0
L101777,Personal Loan,South,739,5960.53,0.078,36,0
L101778,Home Improvement,West,685,17082.02,0.0736,36,0
L101779,Personal Loan,West,652,7849.57,0.0889,48,0
L101780,Personal Loan,Midwest,740,8155.68,0.078,24,0
L101781,Auto Loan,Midwest,691,26420.53,0.0646,24,1
L101782,Auto Loan,Northeast,716,18701.99,0.0606,36,1
L101783,Personal Loan,South,748,15124.22,0.078,60,0
L101784,Personal Loan,Midwest,707,6250.55,0.0801,48,0
L101785,Home Improvement,West,798,13335.61,0.068,36,0
L101786,Personal Loan,Northeast,706,13621.08,0.0802,48,0
L101787,Personal Loan,Midwest,712,16169.84,0.0793,24,0
L101788,Home Improvement,Midwest,726,19064.26,0.068,36,0
L101789,Personal Loan,West,710,10294.03,0.0796,60,0
L101790,Personal Loan,Midwest,697,13914.05,0.0817,36,0
L101791,Home Improvement,South,680,16005.12,0.0744,36,0
L101792,Personal Loan,Midwest,734,8725.93,0.078,48,0
L101793,Auto Loan,West,690,25593.63,0.0648,48,1
L101794,Auto Loan,South,703,13605.96,0.0627,36,1
L101795,Home Improvement,West,680,20766.61,0.0744,36,0
L101796,Personal Loan,South,756,9384.02,0.078,24,0
L101797,Auto Loan,South,670,19684.17,0.068,36,1
L101798,Personal Loan,West,698,9064.4,0.0815,60,0
L101799,Personal Loan,Northeast,673,8724.07,0.0855,48,0
L101800,Home Improvement,South,690,17389.11,0.0728,60,0
L101801,Auto Loan,Northeast,712,27103.83,0.0613,36,1
L101802,Personal Loan,South,765,11570.06,0.078,36,0
L101803,Home Improvement,Midwest,650,18500.85,0.0792,60,0
L101804,Personal Loan,Midwest,778,6933.74,0.078,48,0
L101805,Personal Loan,Northeast,743,15613.94,0.078,24,0
L101806,Personal Loan,South,666,16393.41,0.0866,24,0
L101807,Personal Loan,Northeast,777,8006.56,0.078,36,0
L101808,Auto Loan,South,730,20223.13,0.06,48,1
L101809,Personal Loan,South,683,10662.15,0.0839,24,0
L101810,Personal Loan,West,705,12375.97,0.0804,24,0
L101811,Auto Loan,West,672,16884.49,0.0677,48,1
L101812,Personal Loan,West,706,16361.17,0.0802,36,0
L101813,Auto Loan,Northeast,737,24493.85,0.06,24,1
L101814,Auto Loan,West,734,22477.98,0.06,60,1
L101815,Personal Loan,South,774,13741.41,0.078,36,0
L101816,Personal Loan,Midwest,742,12048.67,0.078,36,0
L101817,Auto Loan,South,718,13696.39,0.0603,36,1
L101818,Auto Loan,West,727,19086.8,0.06,48,1
L101819,Auto Loan,South,688,27587.2,0.0651,24,1
L101820,Personal Loan,South,654,14886.41,0.0886,36,0
L101821,Personal Loan,Northeast,674,16765.55,0.0854,48,0
L101822,Personal Loan,Midwest,680,12552.69,0.0844,24,0
L101823,Personal Loan,South,679,13754.81,0.0846,24,0
L101824,Personal Loan,West,701,7267.18,0.081,36,0
L101825,Personal Loan,Northeast,712,8323.48,0.0793,24,0
L101826,Personal Loan,Northeast,626,12769.69,0.093,24,0
L101827,Auto Loan,South,620,23080.51,0.076,36,1
L101828,Home Improvement,West,745,15673.97,0.068,36,0
L101829,Personal Loan,Midwest,758,15225.9,0.078,36,0
L101830,Home Improvement,West,707,11732.11,0.0701,24,0
L101831,Personal Loan,Midwest,803,5099.26,0.078,36,0
L101832,Auto Loan,Northeast,713,14405.43,0.0611,36,1
L101833,Home Improvement,Midwest,740,9038.06,0.068,36,0
L101834,Personal Loan,Midwest,717,8726.48,0.0785,36,0
L101835,Auto Loan,Northeast,809,14696.51,0.06,48,1
L101836,Personal Loan,Midwest,682,14703.33,0.0841,60,0
L101837,Auto Loan,West,714,17904.36,0.061,36,1
L101838,Auto Loan,Midwest,711,24164.42,0.0614,24,1
L101839,Personal Loan,West,723,17899.15,0.078,36,0
L101840,Auto Loan,Northeast,721,10555.38,0.06,48,1
L101841,Personal Loan,Northeast,750,7060.11,0.078,24,0
L101842,Personal Loan,Midwest,758,5170.68,0.078,60,0
L101843,Auto Loan,Midwest,749,9330.87,0.06,36,1
L101844,Home Improvement,West,712,10538.51,0.0693,60,0
L101845,Auto Loan,Northeast,755,24426.04,0.06,24,1
L101846,Personal Loan,West,685,12864.55,0.0836,48,0
L101847,Personal Loan,West,749,7690.05,0.078,60,0
L101848,Auto Loan,South,665,14676.23,0.0688,48,1
L101849,Auto Loan,West,681,10543.89,0.0662,36,1
L101850,Personal Loan,South,689,5812.16,0.083,48,0
L101851,Personal Loan,West,790,6389.66,0.078,60,0
L101852,Personal Loan,Northeast,743,13768.23,0.078,24,0
L101853,Personal Loan,Midwest,773,15484.12,0.078,36,0
L101854,Auto Loan,West,686,25841.08,0.0654,36,1
L101855,Auto Loan,Midwest,773,15003.77,0.06,36,1
L101856,Personal Loan,West,732,15551.24,0.078,24,0
L101857,Personal Loan,South,726,8002.99,0.078,48,0
L101858,Personal Loan,South,695,17805.9,0.082,36,0
L101859,Personal Loan,West,717,9333.65,0.0785,36,0
L101860,Personal Loan,Northeast,784,16860.38,0.078,36,0
L101861,Home Improvement,Midwest,736,9693.6,0.068,48,0
L101862,Personal Loan,Midwest,720,15874.15,0.078,36,0
L101863,Auto Loan,West,702,23148.07,0.0629,60,1
L101864,Personal Loan,Northeast,686,14450.97,0.0834,36,0
L101865,Auto Loan,South,629,25340.27,0.0746,36,1
L101866,Auto Loan,West,709,20498.99,0.0618,48,1
L101867,Personal Loan,Northeast,708,9668.07,0.0799,48,0
L101868,Auto Loan,West,749,19623.14,0.06,36,1
L101869,Auto Loan,South,731,25842.29,0.06,36,1
L101870,Personal Loan,Midwest,696,16589.1,0.0818,48,0
L101871,Auto Loan,South,742,24946.62,0.06,36,1
L101872,Auto Loan,Midwest,667,12252.3,0.0685,36,1
L101873,Auto Loan,West,714,27734.32,0.061,48,1
L101874,Auto Loan,West,672,13450.72,0.0677,60,1
L101875,Home Improvement,South,790,17183.17,0.068,24,0
L101876,Auto Loan,South,693,14526.35,0.0643,36,1
L101877,Home Improvement,West,744,16773.39,0.068,48,0
L101878,Personal Loan,West,705,5936.06,0.0804,24,0
L101879,Personal Loan,West,699,11208.0,0.0814,60,0
L101880,Personal Loan,West,733,12423.9,0.078,36,0
L101881,Auto Loan,Northeast,647,16311.82,0.0717,48,1
L101882,Auto Loan,Midwest,740,16893.69,0.06,36,1
L101883,Auto Loan,South,734,12149.47,0.06,36,1
L101884,Auto Loan,Northeast,733,13535.44,0.06,36,1
L101885,Auto Loan,West,820,11736.61,0.06,60,1
L101886,Personal Loan,Northeast,668,8746.8,0.0863,60,0
L101887,Auto Loan,Northeast,683,13268.92,0.0659,60,1
L101888,Personal Loan,Northeast,684,9845.0,0.0838,60,0
L101889,Auto Loan,West,701,15144.57,0.063,36,1
L101890,Home Improvement,Midwest,705,14907.79,0.0704,36,0
L101891,Personal Loan,West,698,10089.14,0.0815,48,0
L101892,Personal Loan,Midwest,748,9987.22,0.078,48,0
L101893,Home Improvement,West,679,17810.05,0.0746,60,0
L101894,Personal Loan,Midwest,725,11570.57,0.078,48,0
L101895,Auto Loan,South,635,27368.39,0.0736,60,1
L101896,Personal Loan,Northeast,760,12623.24,0.078,60,0
L101897,Auto Loan,South,664,10470.24,0.069,24,1
L101898,Auto Loan,Midwest,757,17194.03,0.06,24,1
L101899,Personal Loan,South,722,17141.82,0.078,36,0
L101900,Personal Loan,Midwest,725,5797.98,0.078,48,0
L101901,Home Improvement,South,648,18630.66,0.0795,36,0
L101902,Auto Loan,South,740,19746.94,0.06,48,1
L101903,Personal Loan,Northeast,686,12936.66,0.0834,36,0
L101904,Personal Loan,Northeast,714,5299.25,0.079,48,0
L101905,Auto Loan,South,684,10620.77,0.0658,36,1
L101906,Auto Loan,West,753,14018.88,0.06,60,1
L101907,Personal Loan,West,705,14915.44,0.0804,36,0
L101908,Personal Loan,Northeast,739,6667.37,0.078,48,0
L101909,Auto Loan,South,738,26201.42,0.06,36,1
L101910,Personal Loan,West,639,6227.85,0.091,36,0
L101911,Home Improvement,West,662,11046.57,0.0773,36,0
L101912,Auto Loan,Northeast,649,9034.15,0.0714,60,1
L101913,Auto Loan,West,620,24078.6,0.076,60,1
L101914,Personal Loan,West,685,10177.2,0.0836,36,0
L101915,Auto Loan,West,696,9275.09,0.0638,36,1
L101916,Personal Loan,Midwest,698,11127.77,0.0815,36,0
L101917,Personal Loan,Midwest,646,16467.06,0.0898,24,0
L101918,Auto Loan,South,644,16003.13,0.0722,48,1
L101919,Personal Loan,Midwest,620,9104.94,0.094,36,0
L101920,Personal Loan,West,683,12006.65,0.0839,36,0
L101921,Auto Loan,Midwest,664,19264.68,0.069,36,1
L101922,Auto Loan,West,639,27386.48,0.073,60,1
L101923,Home Improvement,South,746,20802.02,0.068,36,0
L101924,Personal Loan,Northeast,716,16423.17,0.0786,48,0
L101925,Auto Loan,Midwest,722,18456.3,0.06,48,1
L101926,Personal Loan,West,705,9994.12,0.0804,36,0
L101927,Personal Loan,South,634,9032.83,0.0918,36,0
L101928,Auto Loan,Midwest,691,18293.85,0.0646,48,1
L101929,Home Improvement,South,705,13074.98,0.0704,60,0
L101930,Personal Loan,West,793,11920.61,0.078,48,0
L101931,Personal Loan,South,715,17620.9,0.0788,48,0
L101932,Personal Loan,Midwest,715,8156.98,0.0788,36,0
L101933,Home Improvement,West,693,12090.98,0.0723,36,0
L101934,Auto Loan,West,745,12142.71,0.06,60,1
L101935,Personal Loan,West,683,8809.04,0.0839,48,0
L101936,Home Improvement,West,658,18497.43,0.0779,36,0
L101937,Auto Loan,West,690,19738.55,0.0648,24,1
L101938,Personal Loan,Northeast,738,8040.6,0.078,36,0
L101939,Personal Loan,South,723,17282.3,0.078,48,0
L101940,Auto Loan,South,742,21418.34,0.06,36,1
L101941,Personal Loan,Northeast,637,6295.8,0.0913,60,0
L101942,Auto Loan,Northeast,699,19606.33,0.0634,36,1
L101943,Home Improvement,West,663,14042.06,0.0771,24,0
L101944,Personal Loan,South,791,8028.28,0.078,60,0
L101945,Auto Loan,Northeast,748,19980.67,0.06,24,1
L101946,Personal Loan,West,681,5301.86,0.0842,48,0
L101947,Personal Loan,South,703,8398.69,0.0807,60,0
L101948,Auto Loan,Northeast,690,18935.81,0.0648,36,1
L101949,Personal Loan,West,712,6552.36,0.0793,36,0
L101950,Personal Loan,West,714,12815.22,0.079,48,0
L101951,Personal Loan,South,705,7798.62,0.0804,36,0
L101952,Personal Loan,West,671,5373.85,0.0858,36,0
L101953,Auto Loan,West,738,21300.66,0.06,48,1
L101954,Auto Loan,Midwest,691,10105.0,0.0646,36,1
L101955,Auto Loan,South,703,25513.35,0.0627,48,1
L101956,Personal Loan,Northeast,644,5857.96,0.0902,60,0
L101957,Home Improvement,West,700,19826.03,0.0712,48,0
L101958,Auto Loan,West,728,9195.45,0.06,36,1
L101959,Personal Loan,South,747,15019.37,0.078,60,0
L101960,Auto Loan,Northeast,784,22980.69,0.06,60,1
L101961,Auto Loan,South,778,12338.6,0.06,36,1
L101962,Personal Loan,Northeast,635,7829.8,0.0916,36,0
L101963,Auto Loan,West,705,11952.76,0.0624,60,1
L101964,Personal Loan,South,708,10898.91,0.0799,48,0
L101965,Auto Loan,South,683,19994.18,0.0659,24,1
L101966,Auto Loan,South,751,21263.48,0.06,48,1
L101967,Auto Loan,West,647,13514.39,0.0717,24,1
L101968,Auto Loan,South,708,12618.45,0.0619,36,1
L101969,Auto Loan,South,787,17775.88,0.06,60,1
L101970,Personal Loan,Midwest,698,12507.55,0.0815,48,0
L101971,Auto Loan,Northeast,684,22875.02,0.0658,48,1
L101972,Personal Loan,South,713,14177.59,0.0791,60,0
L101973,Auto Loan,Northeast,724,20881.74,0.06,24,1
L101974,Auto Loan,Midwest,659,18642.33,0.0698,36,1
L101975,Personal Loan,South,656,10333.38,0.0882,24,0
L101976,Personal Loan,South,742,12926.93,0.078,48,0
L101977,Home Improvement,South,743,14942.27,0.068,24,0
L101978,Personal Loan,Northeast,767,17312.42,0.078,60,0
L101979,Auto Loan,Midwest,620,18139.3,0.076,48,1
L101980,Personal Loan,West,686,8508.98,0.0834,48,0
L101981,Auto Loan,South,665,13466.02,0.0688,60,1
L101982,Auto Loan,West,698,13903.47,0.0635,36,1
L101983,Home Improvement,West,666,19611.56,0.0766,60,0
L101984,Personal Loan,West,740,9555.78,0.078,24,0
L101985,Home Improvement,Midwest,724,18075.04,0.068,36,0
L101986,Personal Loan,Northeast,702,5981.25,0.0809,36,0
L101987,Home Improvement,South,735,17965.83,0.068,24,0
L101988,Auto Loan,Northeast,685,16401.7,0.0656,24,1
L101989,Personal Loan,South,671,17328.04,0.0858,24,0
L101990,Home Improvement,West,663,18326.53,0.0771,60,0
L101991,Home Improvement,West,679,21543.29,0.0746,24,0
L101992,Home Improvement,South,772,17969.42,0.068,48,0
L101993,Personal Loan,Northeast,715,8308.23,0.0788,48,0
L101994,Personal Loan,West,640,9528.58,0.0908,36,0
L101995,Personal Loan,Midwest,659,7398.92,0.0878,48,0
L101996,Personal Loan,Midwest,692,17336.44,0.0825,36,0
L101997,Home Improvement,Midwest,653,21871.01,0.0787,36,0
L101998,Personal Loan,Northeast,662,13461.69,0.0873,48,0
L101999,Personal Loan,West,643,5420.74,0.0903,36,0
L102000,Personal Loan,Midwest,624,7968.81,0.0934,48,0
L102001,Personal Loan,South,759,15954.16,0.078,60,0
L102002,Personal Loan,South,775,7687.73,0.078,24,0
L102003,Auto Loan,South,741,19581.6,0.06,60,1
L102004,Auto Loan,South,732,15820.48,0.06,36,1
L102005,Home Improvement,Midwest,716,21694.88,0.0686,48,0
L102006,Personal Loan,Northeast,682,8987.06,0.0841,60,0
L102007,Auto Loan,Northeast,785,20625.74,0.06,24,1
L102008,Personal Loan,Midwest,689,9719.45,0.083,36,0
L102009,Personal Loan,West,692,11769.79,0.0825,36,0
L102010,Auto Loan,South,745,16487.92,0.06,48,1
L102011,Personal Loan,South,722,10428.07,0.078,60,0
L102012,Personal Loan,Northeast,676,6284.79,0.085,48,0
L102013,Personal Loan,South,704,8664.97,0.0806,60,0
L102014,Personal Loan,West,699,16462.54,0.0814,60,0
L102015,Auto Loan,Northeast,743,21607.32,0.06,36,1
L102016,Personal Loan,West,665,16028.19,0.0868,48,0
L102017,Personal Loan,West,778,9136.45,0.078,60,0
L102018,Personal Loan,West,685,13863.91,0.0836,36,0
L102019,Personal Loan,West,723,11198.93,0.078,36,0
L102020,Personal Loan,West,756,13728.49,0.078,24,0
L102021,Personal Loan,Northeast,733,14367.35,0.078,48,0
L102022,Personal Loan,South,746,8626.33,0.078,24,0
L102023,Personal Loan,South,717,14806.8,0.0785,48,0
L102024,Auto Loan,West,699,25007.37,0.0634,36,1
L102025,Auto Loan,Northeast,742,20946.81,0.06,60,1
L102026,Personal Loan,West,641,10608.73,0.0906,60,0
L102027,Auto Loan,South,731,17302.36,0.06,48,1
L102028,Auto Loan,Midwest,775,16179.01,0.06,36,1
L102029,Personal Loan,Midwest,725,10635.02,0.078,36,0
L102030,Personal Loan,West,664,8370.25,0.087,48,0
L102031,Personal Loan,West,729,9496.15,0.078,48,0
L102032,Personal Loan,West,794,5719.84,0.078,24,0
L102033,Auto Loan,Northeast,669,16744.95,0.0682,48,1
L102034,Personal Loan,Midwest,664,6370.36,0.087,24,0
L102035,Personal Loan,Midwest,732,15767.78,0.078,60,0
L102036,Auto Loan,Northeast,753,18215.34,0.06,48,1
L102037,Personal Loan,Midwest,686,5240.53,0.0834,48,0
L102038,Personal Loan,Midwest,762,12191.55,0.078,60,0
L102039,Personal Loan,South,725,9782.54,0.078,24,0
L102040,Personal Loan,West,753,14587.34,0.078,24,0
L102041,Auto Loan,South,656,15004.34,0.0702,48,1
L102042,Auto Loan,South,711,15396.91,0.0614,48,1
L102043,Personal Loan,West,638,9880.6,0.0911,24,0
L102044,Auto Loan,Midwest,782,25771.25,0.06,36,1
L102045,Personal Loan,South,747,5221.84,0.078,36,0
L102046,Personal Loan,Northeast,767,13867.4,0.078,24,0
L102047,Auto Loan,Midwest,738,9396.63,0.06,24,1
L102048,Home Improvement,South,706,21473.43,0.0702,24,0
