loan_id,product_type,region,fico_score,orig_amount,interest_rate,term_months,secured_flag
L102290,Personal Loan,South,764,10284.0,0.0768,24,0
L102291,Auto Loan,Midwest,671,12251.0,0.1471,24,1
L102292,Personal Loan,West,708,23032.0,0.0709,48,0
L102293,Personal Loan,Northeast,729,13439.0,0.1378,36,0
L102294,Personal Loan,South,702,11881.0,0.0759,24,0
L102295,Personal Loan,Midwest,703,17794.0,0.0899,48,0
L102296,Personal Loan,West,700,11912.0,0.1331,48,0
L102297,Home Improvement,South,697,23501.0,0.1261,48,0
L102298,Personal Loan,West,705,23064.0,0.1319,48,0
L102299,Personal Loan,West,664,15381.0,0.1245,48,0
L102300,Personal Loan,South,746,15014.0,0.1338,24,0
L102301,Personal Loan,Midwest,739,22201.0,0.1087,36,0
L102302,Personal Loan,South,692,21120.0,0.0881,48,0
L102303,Auto Loan,Midwest,746,26045.0,0.091,36,1
L102304,Personal Loan,Northeast,731,9024.0,0.0733,60,0
L102305,Personal Loan,Northeast,655,25413.0,0.0615,24,0
L102306,Personal Loan,West,657,15618.0,0.1232,48,0
L102307,Personal Loan,Midwest,667,20629.0,0.0623,48,0
L102308,Auto Loan,Midwest,715,19867.0,0.0665,24,1
L102309,Auto Loan,Midwest,685,8436.0,0.1414,36,1
L102310,Auto Loan,Midwest,749,7973.0,0.1011,60,1
L102311,Personal Loan,Midwest,712,29899.0,0.141,60,0
L102312,Personal Loan,West,679,22679.0,0.1131,48,0
L102313,Auto Loan,Midwest,687,17646.0,0.075,36,1
L102314,Personal Loan,West,728,24015.0,0.0626,48,0
L102315,Home Improvement,Northeast,733,18847.0,0.0855,48,0
L102316,Home Improvement,Midwest,779,20441.0,0.0988,48,0
L102317,Home Improvement,Northeast,700,24554.0,0.1414,36,0
L102318,Auto Loan,South,689,19195.0,0.1312,60,1
L102319,Personal Loan,West,739,15881.0,0.123,48,0
L102320,Auto Loan,West,677,20647.0,0.093,36,1
L102321,Personal Loan,South,667,23677.0,0.0779,36,0
L102322,Auto Loan,West,748,21103.0,0.1031,48,1
L102323,Personal Loan,Midwest,699,27259.0,0.0754,36,0
L102324,Personal Loan,West,713,24448.0,0.0759,36,0
L102325,Personal Loan,Northeast,739,22484.0,0.1454,36,0
L102326,Personal Loan,Midwest,757,14346.0,0.095,36,0
L102327,Personal Loan,Northeast,731,19958.0,0.0801,24,0
L102328,Auto Loan,West,688,22215.0,0.114,60,1
L102329,Auto Loan,Northeast,751,29252.0,0.0655,24,1
L102330,Personal Loan,Northeast,729,9966.0,0.1484,36,0
L102331,Personal Loan,Midwest,676,6092.0,0.1312,48,0
L102332,Auto Loan,Northeast,708,10079.0,0.1044,48,1
L102333,Auto Loan,Midwest,738,25518.0,0.0764,48,1
L102334,Auto Loan,West,641,23323.0,0.1078,36,1
L102335,Auto Loan,Midwest,670,21067.0,0.0849,48,1
L102336,Auto Loan,Midwest,705,26293.0,0.1045,60,1
L102337,Personal Loan,Northeast,713,17175.0,0.0666,36,0
L102338,Personal Loan,Midwest,714,19628.0,0.141,36,0
L102339,Personal Loan,South,712,13012.0,0.0601,24,0
L102340,Home Improvement,West,699,20512.0,0.1278,36,0
L102341,Personal Loan,Midwest,689,9930.0,0.1102,48,0
L102342,Home Improvement,Northeast,748,18017.0,0.0699,48,0
L102343,Home Improvement,West,673,16005.0,0.1395,48,0
L102344,Auto Loan,Midwest,746,29191.0,0.098,36,1
L102345,Auto Loan,West,720,14264.0,0.1269,36,1
L102346,Auto Loan,West,713,14242.0,0.1103,36,1
L102347,Personal Loan,Northeast,686,13337.0,0.1009,48,0
L102348,Auto Loan,Northeast,744,18200.0,0.1458,36,1
L102349,Home Improvement,West,680,10256.0,0.0633,48,0
L102350,Auto Loan,Midwest,696,28207.0,0.081,24,1
L102351,Personal Loan,West,674,20345.0,0.1079,48,0
L102352,Personal Loan,Midwest,741,22656.0,0.1164,48,0
L102353,Auto Loan,Midwest,700,28126.0,0.1403,48,1
L102354,Personal Loan,Northeast,678,17160.0,0.0832,24,0
L102355,Auto Loan,Midwest,699,13796.0,0.0728,48,1
L102356,Auto Loan,Midwest,725,22387.0,0.1358,36,1
L102357,Auto Loan,Northeast,748,27162.0,0.1123,24,1
L102358,Auto Loan,Northeast,727,16404.0,0.138,60,1
L102359,Auto Loan,Northeast,710,27930.0,0.1232,48,1
L102360,Home Improvement,Midwest,683,25817.0,0.1456,36,0
L102361,Auto Loan,Northeast,713,6492.0,0.1434,36,1
L102362,Auto Loan,West,653,12811.0,0.0706,48,1
L102363,Auto Loan,Midwest,678,7420.0,0.089,24,1
L102364,Home Improvement,South,748,18380.0,0.1415,24,0
L102365,Auto Loan,Northeast,662,22201.0,0.118,48,1
L102366,Auto Loan,Northeast,620,19333.0,0.1365,24,1
L102367,Personal Loan,South,696,17591.0,0.0996,48,0
L102368,Personal Loan,South,720,23446.0,0.0762,48,0
L102369,Auto Loan,South,651,9048.0,0.0729,60,1
L102370,Auto Loan,Northeast,669,8148.0,0.0985,60,1
L102371,Home Improvement,West,782,29029.0,0.128,36,0
L102372,Personal Loan,West,694,18105.0,0.1369,48,0
L102373,Home Improvement,Midwest,686,22775.0,0.0818,48,0
L102374,Auto Loan,South,620,29356.0,0.1198,24,1
L102375,Auto Loan,Northeast,742,7293.0,0.0601,36,1
L102376,Personal Loan,Midwest,738,20488.0,0.1362,36,0
L102377,Personal Loan,Northeast,705,6165.0,0.0836,36,0
L102378,Home Improvement,Midwest,694,21452.0,0.114,36,0
L102379,Personal Loan,Northeast,667,12631.0,0.0727,36,0
L102380,Personal Loan,West,702,10915.0,0.1053,48,0
L102381,Personal Loan,West,653,25590.0,0.0804,36,0
L102382,Auto Loan,West,782,20550.0,0.1438,24,1
L102383,Personal Loan,Northeast,664,28406.0,0.1434,36,0
L102384,Auto Loan,Midwest,772,22399.0,0.1434,60,1
L102385,Auto Loan,West,698,10758.0,0.0626,24,1
L102386,Auto Loan,South,719,8932.0,0.0825,24,1
L102387,Auto Loan,South,757,22900.0,0.1012,36,1
L102388,Personal Loan,South,630,11252.0,0.0739,60,0
L102389,Auto Loan,Northeast,650,9202.0,0.0883,36,1
L102390,Auto Loan,Midwest,718,9434.0,0.0882,24,1
L102391,Auto Loan,South,820,20589.0,0.0988,24,1
L102392,Personal Loan,West,784,20905.0,0.1339,48,0
L102393,Personal Loan,South,752,11615.0,0.122,48,0
L102394,Auto Loan,Northeast,756,28663.0,0.1466,48,1
L102395,Auto Loan,Northeast,702,15990.0,0.0881,24,1
L102396,Personal Loan,South,702,21283.0,0.0698,48,0
L102397,Auto Loan,West,703,19247.0,0.1387,48,1
L102398,Home Improvement,Northeast,719,10583.0,0.1239,36,0
L102399,Auto Loan,Midwest,671,15688.0,0.135,36,1
